r0,rU,rT,rA
35.40766789729238,0.005795890998429443,-1.2204876676731837,0.003198414544019168
39.60254323012449,-0.003458522114964322,2.842030912643383,0.003153605477704312
21.8986310143871,0.004474396876861144,6.787972310387156,-0.0009746395115085747
26.177737165635723,0.0032989610575657503,3.6654990971069674,0.0023432837510521613
24.19288250399544,0.0009752404163545964,3.9635611071396353,0.0015381121235917548
31.17183077027239,0.003989608013577363,2.6259826324739937,0.0014847149754025598
27.05127320809843,0.003455333950184788,3.5746984271656776,0.003143514174080332
25.761035379148957,0.00019414848011586622,5.080025257249776,0.0015938492773318806
40.71307124920702,0.007548666931032697,4.277569774089013,-0.00030226242836436484
40.38892232722328,0.0057167406726444095,1.910568379783889,0.00017928222706439431
28.42564836703927,0.007771688209941326,3.9912216386897224,-0.001819672627060836
30.3262720954066,0.006053422651394483,1.1748213954746722,0.003207367045988567
33.14515536532885,-0.0014130168564398054,1.9804320883180206,0.003747396180599721
35.35952300780742,0.00015330317827211976,1.3135312902958023,0.0047733028816908645
36.045570961638134,0.00798735851194014,2.1367860457308447,0.0007181300028904227
23.944641814263388,0.0003419445629500894,3.2200152534404496,0.0033212538717182086
39.002936469688834,0.012962343664991195,1.1786917012533915,-0.0035114569439001313
39.73762891775816,0.00585051339335335,2.531273370139629,0.001446541392132093
38.05742800308082,0.00843437348200782,2.593645518721342,-0.0006257097793272322
37.98910582506961,0.0034980055962192504,-0.3276410390102058,0.00400381197872416
35.31303677896036,0.008863474962840269,-0.1910191534722916,-0.0003800496212238072
33.75718135911131,0.011058381808660036,4.284906340888465,-0.00017403969380048458
39.284240294172605,0.010122608448777187,2.8493735045023634,-0.0011403706305204494
35.46515650899988,0.010682374558967547,3.401478525904568,-0.0009180045818968508
33.75366933260144,0.009445128475881517,0.2522105027868704,0.0004012079439482257
40.49977662428018,0.0052359395542634635,4.256580970694928,-0.0004563571472175022
23.173082305205753,0.0014081998297556658,5.4212626756634466,0.0021552462996766255
39.19191545255461,-0.00621732383075026,2.683826776120486,0.004588980448914549
36.13634911079521,0.001571900005085913,-1.0889638920782998,0.004172595963282511
37.197580793184805,0.0077751612198961925,6.434489998619798,-0.0020552226720899408
33.47562962484112,0.009632902809958231,4.130932114861235,-0.0013787247501096
36.0232019282206,0.00014638228585545752,3.1689804486406157,0.0025459998870631753
33.52144276021379,0.011380134971854895,0.6915052396086853,-0.0016236033936181382
42.94322354156994,0.0054430773599988685,1.8646825574874248,0.00045706930828584943
35.06627921852641,0.002374142573264005,0.9899136836238465,0.002662640979359606
38.85915224072987,0.008174087795819487,3.235462872805585,8.22670916526107e-05
33.75639047461334,0.0008033298970699181,4.23181743854043,0.000981599111606862
37.5736384154542,0.01615635389053048,2.9595829175519874,-0.002350355176785132
34.52076633936287,0.007273920372998037,2.832371089461384,0.0004505853132229975
36.20814681138186,0.004683643450172685,-0.6977467508479451,0.004623314034479983
35.153500518626856,-0.002289810506594083,0.6467815596175372,0.004384398408929446
34.399284169342344,0.004848114237038564,1.3544064860993874,0.00027823254149167084
33.479710417815106,0.005290094391244483,0.8318033756549674,0.0035635079164424857
34.345045384942026,0.010068322718854047,3.128930256426538,0.00022352305592875533
34.82904352148198,0.0019019371739788773,3.806370258358241,0.0008503688423057485
39.75792214104303,0.00572577620922833,2.5190925467599463,0.0006425642929274055
21.614685267714382,0.007198832492090533,5.60212836004721,-0.0012791952514910594
32.189265131604884,0.0023818074037671435,2.8732999946236357,0.003132605650482831
40.002309995684165,0.0031667292950374707,-0.11274014033500701,0.0011777674753135937
33.89137743343203,0.009403626265161197,1.5190808694523132,-0.0011927476803132797
33.12724323496882,0.007147643008691992,2.189441123170941,-0.00014824489825491962
32.99740661402626,0.005812494025316783,2.4335466024645807,0.001783068427109273
38.142803790935545,-0.002420480641439698,3.7377068224069108,0.002561839039665623
32.59460273318804,0.007367628257439899,4.388158173128621,-0.001067852024036248
38.067487988733916,0.0010523297184564877,0.8294794895547208,0.0037282649575355454
31.594866845742988,0.006482670175553375,4.547950778391373,-0.0006972004358410224
36.05192313351998,-0.00014710098789044658,0.7953634707981192,0.0046740087973096665
33.63221764472814,0.007730775856665826,2.5727078900085383,-0.001808158060141268
46.09871976433593,-0.0007493006448341987,0.9992081025987054,0.0016882689139419847
39.00233100732232,0.011864908637963873,3.536634386840837,-0.0016187771848615393
26.535919688476906,0.0028617896142900503,6.089387051267457,-0.00032876251863141626
35.35376406139344,0.006949506532995912,4.46093202002225,-0.0017942953609863615
34.810719563444046,0.0017018116085913005,2.8957233409791012,0.0018540933980537668
36.48859634360561,0.0054045588287653466,0.40444614434408277,0.0007939508894384328
33.90396561409777,0.009075862621047556,5.8880731623735265,-0.002023501907735399
36.6374932535321,0.012951844762598294,2.8241193308129984,-0.0007065076297101875
31.822400271738964,0.007805202305554784,3.9540614551339233,-0.0009062449458119212
30.362201144413458,0.008012584101064129,6.556909241656496,-0.0021211386668192104
28.48006177905011,-0.00010997591424482395,4.748526326228537,0.002256789590010573
32.87259822491278,0.005623015240882932,4.318077797964023,0.00029829486131156824
36.180934433872594,0.0009786519017292777,2.752782413485968,0.0015752438646271369
35.218159119159594,0.001134587793109708,1.2913818329752687,0.0030445431393337757
21.625924106503984,0.007109699812248296,8.796473579363997,-0.0028762248522142186
32.344634648266215,-0.0007106305703873566,-0.28242356434553995,0.006285789265960167
33.465134813999896,0.001196848593927493,1.7550028463192162,0.0018203983959074756
37.41205011058566,-0.0016161211962632815,3.46273926883409,0.002294940581549349
24.688434871900853,0.002621824100823856,5.120542013774471,0.0002038878841032867
36.854292883202824,0.007353393772310576,1.9298574513881848,-0.00031933024304930935
39.33484264084316,0.00038245423304220246,-0.3616952019721349,0.003457475894359226
42.43749028740607,0.0035768948078701273,2.2785994630574575,0.0011644485636195354
40.305497213513824,0.008326149392051141,1.694026007357988,0.0005400255537337485
43.96624967157977,-0.0003625036425394276,-0.2566935304194562,0.0033879065955053295
40.288633633972104,0.009461769108136854,1.8458650772018497,-8.725746495802725e-05
34.54873929644282,0.010240054382770617,2.935164237262288,0.0001371544465815608
34.78289251615875,0.0008554138132386229,-0.2351705699078539,0.00552820392949795
38.934560519482496,0.0030540411013984486,3.43131093674213,0.0009363135637271875
38.628634787391576,0.006084820158792868,0.9981892583452867,0.0014336183418144598
33.93057366186627,0.003215191151764205,-2.218713590356245,0.0057439122419587155
40.35060351307478,-0.002174876828435211,0.955509381019076,0.004569250622798447
38.29475219283418,0.008742726221500704,1.6810596930150596,0.0019348056390162262
31.857043558858706,0.0068326486757301595,3.6692219801418706,-0.0020579028879511223
37.241596836733414,0.0077872471927292125,-0.38041440168613283,0.0025300502027160053
41.57944268185729,0.0009451191085130575,2.2497761627877395,0.0026358964902806494
37.36702039141966,0.007019585606536878,3.092391810510263,-0.00043037221756709806
32.65330567705441,0.010164198900510813,2.0140611041888334,-0.0024209501235233086
33.62717377902116,0.000381757480078196,1.6874008422411002,0.003254394621427113
26.89433036156723,0.0008885700331329334,2.0248985363815866,0.0030115889530393978
37.58561854800584,0.008456798699515369,3.794224919578639,-0.0007839151224077849
34.08118711411295,0.009899776604682891,4.2709897673849095,-0.0008192824370488014
32.379665610598146,0.007272705334642933,1.971909324016804,0.0018616875387042404
29.83659251543726,0.0036994656923959946,4.497837114805369,0.0006402236797243557
34.62176234047368,0.01069847165778964,-0.8369826085713674,-0.0004991638297949182
30.501031661272457,0.0068487452639269366,2.798652360372085,0.0005661994250116909
30.7237967231004,0.0006572228782311118,4.46463362090632,0.00147107712917626
35.14389611126761,0.005560259618496764,2.5585104087936488,-0.0010062794417297779
34.6752683796541,0.0037294777979960834,2.439176950924227,0.0007143731812840617
33.85028053401169,0.007444076557157649,6.561772548306778,-0.0029888749878936604
30.90312765724758,0.004733217382384568,3.967232980155288,0.0010775273282881523
32.556041883057894,0.010890010517974232,6.2464360515832675,-0.0037039466835586026
42.06927305095653,-0.0011127225924007305,2.4103600805148178,0.0029941353136032217
39.66416629686274,0.006016119927928283,2.573080569628583,-0.00021703214749791886
38.71263688475151,-0.008794338993637315,1.0373709900583488,0.007330750777405658
37.538881840619766,0.009161086417697467,1.8057162811573957,-0.0013636006648542062
36.95783784703525,0.0018583962598017413,1.9015396609448116,0.002351111263560514
35.050896950834954,0.004924032499010068,1.396927193561686,0.0029922241736045985
43.60834503932415,0.004286163879072905,-1.354742805515273,0.003256873067754268
33.35401056700044,0.006230410268077779,0.18527975037851419,0.0024598438920787075
36.96099969087556,0.009500158034040224,4.429456834421475,-0.001965873217158959
36.03323375552722,0.0023227275166531718,2.0907683801728973,0.002743513868720989
32.590104213547995,0.012848154811838004,3.8916820066901563,-0.004820163899759795
34.07564097163098,0.006856312989685556,0.9292696323873864,0.00024966749068042193
45.85844883614506,-0.0009106350673555698,0.7803358564452573,0.002173729949004253
39.48443182220803,-0.0025441967435305196,-1.2038005390077577,0.006622230543683452
36.54649437676665,0.008195173825437913,2.6833072559066866,-0.0011083240825658137
24.699359854548934,-0.0024643774709834747,4.6835252761550175,0.003579164659607689
41.398394434151804,0.0050825063147952945,2.7891664983534064,0.00020607364225554625
40.38383707473598,0.009118632542832232,0.7384125759413798,0.001064369451005111
43.0528510961729,0.008638990421221378,3.4292920713463024,0.0001572252283450185
30.653976120910695,0.006743452322843281,6.011740523050338,-0.00018841611430628347
37.76834978896612,-0.0011649516639437485,2.8804456633972095,0.0017513451567919489
33.54672499863655,-0.004011689933179292,-1.8957022884636394,0.0066754000140414995
36.035170986741605,-0.001951398118060243,-0.13155744179797402,0.004432328001170694
37.69434134869554,0.005644919234498482,1.9598819352039083,0.0011011831405111393
42.092306119653934,0.0019690193112832195,1.8522383672219835,0.0004157730319042451
38.19697938240058,0.005832555634593282,3.0295124139562404,0.0001665346697790524
31.243071457925026,-0.003144995476501024,0.19956405029216762,0.0057898084269687395
38.107852974753825,0.012931112073486923,2.091332664068784,-0.0011354346159899596
32.323112172760986,0.004925711386748098,2.7508262358367634,0.0011715276245649212
31.738226593440007,0.004248392924611245,5.471942833488858,-3.185954911341638e-05
25.69863859274675,0.00302623263568029,5.633423835420504,0.0009772452566553993
33.60291915550515,0.003410919207928591,2.1350543000791027,0.0030809384231092938
37.76870750822614,0.008517766587712042,1.7157316480417524,0.00047740211909780473
35.90723298916425,0.0053752491749551054,3.356413468695644,-0.0006102045251619358
34.96235175501498,-0.0022806136437003217,1.1998212044312064,0.003914638017070026
31.07838926795542,-0.0008408853134749704,4.111544357527305,0.0026943062154374843
33.0842872428322,0.0013114431106982594,3.231363434411559,0.001319086222856795
32.340166221001056,0.005421708027924319,1.0549308665544082,0.0027389203691210624
29.35608315465536,0.008282589717565979,3.362478147852523,-0.001081042451277667
27.331828210997422,0.0035030459747175512,5.009453174561129,0.0010163008323192226
41.27622992002094,0.0032742333836512354,1.6035621537861933,0.0024972233105458046
40.30147954095801,0.0039215912742732555,0.4099976415619313,0.0029658737576192893
33.78010013052701,0.008515465838544732,4.962156699639028,-0.0010296211288423171
31.94171644008636,0.0004868762321966226,1.8531112711635829,0.0037376282670189536
29.014350243778885,0.004439546640629618,5.409307528488162,0.0008568752120608686
37.4556322825029,0.007884958438546936,3.4203857491356775,-0.0010201623198564402
41.657224377893,-0.0051716568188376316,-0.7045431403250473,0.005952184510140945
31.0453097648367,0.00999718139663426,3.841194657644568,0.000351665068846263
34.38755523362934,0.008371059608274585,3.2612521082973482,-0.0002266741152404597
30.611524272702265,0.00621958225166836,1.4575491086640722,0.0028451550891219236
28.755572975541437,0.007059603811374016,3.4109687219650375,0.0007273050302653622
40.09307338202845,0.007504361642174942,2.3494233985809476,0.00019691882516489635
37.33585210794609,0.006360355266816179,2.261939445859639,-0.0003459975562151792
30.00802014768511,-0.0003491911048469601,-0.05169224536332395,0.0059091955791668715
38.23072449476626,0.003125195039561547,1.8029546733263557,0.0008567238217815152
34.47180651422017,0.002527159938137183,4.158249225128152,0.0013673497967894217
31.03220754525804,0.005589796137840108,5.0227419009663965,0.0007293970387657942
34.98313273215733,-0.0037224844746915906,-0.5881612154581506,0.004947535250089028
25.620890449421786,0.0032539910386574604,8.309091638324652,-0.0008732747613485307
33.82852647489219,0.006179581762326495,7.440003735721459,-0.003528211700598101
33.580701987405064,0.004284919499668065,4.1057877058812045,-8.774247665246731e-05
28.303263907787873,0.0017713291963279108,4.647676927162331,0.0009330030712701538
39.2433312969565,-0.0026636205610769733,-0.6667076745565207,0.005177642244513361
34.07503224646627,0.004605810841447309,3.9816257401557267,-0.00021272839886353283
31.317643025796244,0.009544871357403138,2.0820660270542035,-0.000944899944326122
25.661358673620967,0.005637004494039476,4.837356567584966,0.00040176567475341254
37.17299760104286,0.003986042471736423,5.959044683021986,-0.0012944243730791671
31.8945061164617,0.010788285673272904,4.0516667033512235,-0.0025842739411505644
38.693314974452505,0.004731816877531857,1.5889242803676535,0.0006558358921385518
38.813901560267,0.002025259495784392,1.1428428266633903,0.002525913757723471
30.675125170518236,0.00855356729806342,3.5145434630394536,-0.0014136811480433818
36.22935639394742,-6.375379354466135e-05,0.3967390420175396,0.0046803143242403825
38.08268694736663,-0.0009018009231267016,1.1463355698440723,0.0045311382433822125
33.576187870121714,0.011421844993729287,2.9638493223779077,-0.0032567201781922885
34.110555068397375,0.008540188001525296,0.7938421400021247,0.0015323275387374184
39.84912193331069,0.013119835019462046,0.08019406061990697,7.899369804381613e-05
41.22965514634405,0.00935963328923841,3.8179502400206644,-0.0010654116108446516
30.448028111786293,0.004629422622000175,4.398319337034975,0.0005482398737467963
34.83039247935285,0.006489772950243435,4.352831648631073,-0.0020177863011322022
36.04725162273799,0.0068629805966449004,2.3606774051495396,-0.0005484786070032732
22.31767727812702,7.086766177423487e-06,4.167990629298737,0.0029000675239000723
32.391748963597344,0.0009830156202484583,-1.330655018997064,0.006479510118524563
40.06586429435876,0.002307505322587468,3.5413310436252043,-7.216700727929494e-05
26.511909382370714,0.0005257982144853623,7.51785026100983,-0.0007430065489472937
36.29154903383145,0.003991713846543755,5.903286257405389,-0.0011775784700759832
37.332119827582225,0.006460950520307532,0.7635372205218847,0.0017180900444120776
33.55526335244044,0.004968449384188015,4.1766622369161075,-9.626931315577557e-05
33.054792963255736,0.00013892127366220766,2.4294377041719466,0.003145818474735875
32.76841425328953,0.006687279598262759,4.467732095944935,0.0008969938838006319
37.907028201268304,-0.0014338211959991423,2.0791017194586803,0.003429757043836917
40.22042237804917,0.0057725693926765605,1.9317602650366448,0.0010301255128789973
41.00419588597537,0.0070377947433033355,4.0476318478374145,-0.00032611575000985406
42.06343410328465,-0.0007885911016712796,2.854579756531119,0.001943902101801338
33.12754509442987,0.0007709388406456092,1.2598339459256636,0.003507708623042463
36.16931634110739,0.004319542246648919,0.30817372830663137,0.0019504248220377678
30.991063916706135,0.004750485414708573,4.873696839356934,0.00017094550220667624
41.06563240834471,0.008304485400678347,2.696237335099462,-0.0010959085440038075
29.349266299082426,-0.00047234948179648915,3.4193887649775343,0.0024936503249460675
30.803533591611327,0.00613989329490411,0.5960267272266784,0.0028108458662852954
36.45018349673686,0.012865731629918794,4.023516895928933,-0.0018239913719052853
39.81312425973279,0.0075679386587438734,3.817175528140111,-0.001052207705740396
36.23348029579159,-0.0026562337856313877,-0.3023518516302864,0.004685069094595571
34.37105130067902,0.004413479875473699,1.7570608458844514,0.0016838695602889068
34.78094252262112,0.00042617471667074627,-0.5357972298158711,0.003606569208192358
31.634159921940775,-0.004245194443301939,-2.8378363817349,0.007928483912311051
34.99617166634146,0.004004614413786383,2.426323512805597,0.0026944573375948903
39.414458608166605,0.0006951915230762129,3.1847722028184817,0.0022200066722771338
25.810505460193152,-0.0002867457808895021,5.432971460532335,0.0019273940956183095
42.05241952947585,0.00044799301276536325,3.5797054472189287,0.0005286936823278526
33.59279752276077,0.004983553714199491,3.6584325933301476,6.455347306231476e-05
20.787162218597285,0.004182344093311535,8.241831723941399,-0.0011745452081491122
44.81178953296191,0.00528713003267803,1.2493637788763188,0.0005215589353039368
35.833752142933655,0.010294042380501876,3.6431859066936,-8.123286044897971e-05
31.654755121612062,0.005768615327265106,3.9061229149904206,-0.0009142474708634411
32.801520875884144,0.004862845820828567,3.3480865336853673,0.0012512239526994019
23.565219765557284,0.0056093891194821275,5.925762651501572,-0.001069177145306937
38.3217057054528,0.0011962484164069929,1.0194760826494298,0.0031619730496352935
29.573704521512422,0.0015440579578583414,2.999669922223897,0.003429987184981297
40.43661718586373,0.006547677098381765,3.319411984993012,-4.337825627360157e-05
37.7439526060519,0.008927915014820193,1.7298922587747068,-2.509089728600436e-05
40.298177586069386,0.0020768861100999582,1.6475329282152251,0.0025115360029737397
36.64216761144274,-0.001590247954253641,0.9104522985156904,0.003817435730683125
35.46578297106631,0.0011950924327211623,5.030921939414599,0.0005086636510315606
33.10182953465563,0.009851754325402756,1.6298562571107587,-0.0011227989774929067
40.88916523452232,-0.0008910055682284012,2.4225972297789777,0.0014303660587182132
29.354990808712152,0.005598633181230628,4.658495651387604,-0.0006482032519672498
37.34682323450925,0.011615296251347555,2.030255395096194,-0.0005603639309559162
