gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2
3.817100931980338,4.732189062750719,15.651720736821368,337.8344311716606,1.7570967672408537,0.555800412496658,0.3572769612308763,0.3308284888749096,0.4051936534089128,0.8981081881392311,8.302575248788223
15.165590877245984,3.3465927466370635,4.913522580759782,98.42869443994007,1.1772964041149898,1.9766182980082065,0.3611341701331402,0.8767909582308192,1.484829634707951,0.8347483940353067,9.100672985502152
25.50721539026361,2.965651830816039,13.2295596936329,40.05663991068605,0.7132021363654379,2.3725443833257556,0.5850285663382778,1.259122300163995,2.0542893794633743,0.6054499628745661,6.331357477332866
4.303725873163874,4.489806710137959,14.814336348451524,70.21236505867772,0.46864411369175396,2.6456888085087527,0.7314883200708873,1.3310375067308566,0.6227536384034402,0.5188483839422717,6.6031659893855315
10.706655734032662,2.953859256602625,20.146346989553017,218.96125946757962,1.5865597294618363,2.8847721968504247,0.8706437978014132,0.6744562825458271,1.44475059275422,0.597089787102602,8.341719742069682
27.236426480883846,2.423349876307631,4.370133290443987,102.47452840204195,1.4754613159863406,5.359338133743302,0.7962719409060132,1.380078597398873,2.4839040501343708,0.662507178281579,9.572806390723484
12.699473424221098,4.32669004586614,9.788111211146957,18.68782014549467,1.0886375708073779,3.4270907130355215,1.3960916319949777,1.7982374721054821,1.927089508237891,0.5339017872089795,9.39593773677635
22.955160418566585,2.2818364658226082,13.889349880406403,101.79618067817943,2.3217029811901777,5.31291766360085,0.7392242214103552,1.472986443218767,2.649181343920901,0.6923196661963584,10.20320330063184
4.776364847439231,3.3323597958874207,31.72201546039964,68.24789858057783,0.8316877430904572,3.6276669097800527,1.3738872826117123,1.5289333450393687,0.9668798534713908,0.5432395690606396,6.970244115147917
30.039295996978858,3.2559816575601572,17.992184260793117,154.78107512451908,2.5480684752640563,3.964087536408463,0.7152598092401953,0.9785001141615718,2.8345105849021097,0.622138934051358,10.52737698367041
2.5149126027137827,5.763814523157092,34.9806177895814,357.86670049024593,2.4537698462592283,0.3032459232521355,0.6359196564171499,0.36605609824424273,1.0057854511973319,0.9879301268352452,8.925907475835015
31.18413072592881,2.762490579664658,27.4995924861335,59.54695205483175,2.2042768804657933,5.967243139832744,0.5623086228796901,1.1759291008048334,3.0199560446190965,0.42502172825033074,9.77962936929406
0.9135607909401435,4.499662297335412,18.59040574014027,44.94790913321158,1.2305883900078454,0.19584621037631345,0.344403442684654,1.2545837811507816,0.3761518485667529,0.28874921382331825,5.247555811652748
26.523921111338257,2.5156173302486087,2.6353740438962507,57.83033675788279,0.7156147506397394,2.7668643055573576,0.7886458201915183,1.279870923203254,2.530629525027175,0.8403749954517089,7.750123473084827
25.334739286899115,4.351348112539405,11.814158145308687,56.171019358286124,1.4860960885416676,2.1047165814620503,0.9220325635619655,1.3674556095392942,2.749449671514836,0.7056849164849142,8.138670122330963
28.310840146197098,4.010361965521293,6.423577930301345,26.726531435669155,1.46499626640637,3.448045634024843,0.9617260966384129,1.5429459549812314,2.920857438630696,0.7984062656981343,8.12411641702582
2.210626036131323,4.265760755273204,8.437319582275494,44.78564653569228,1.5966718225866112,0.4757906150508484,1.0049306437875387,1.1592265019098857,0.6576412093399067,0.27279375643799386,6.1852513046793565
7.338701579097533,2.51987697550071,19.426789739219494,91.5780273662519,1.0702081462130908,3.3915711748658914,1.0260742002264656,1.0619826145846232,0.8836597932390508,0.4935361969980666,7.3917636079119875
5.95020046020369,6.01229979952667,17.730322225482304,120.07247390205606,1.8547433884839595,3.3822193445353945,1.2145153734946128,1.358914221709397,1.269025960453162,0.6111083563978185,10.388225649637763
7.829146612992995,3.4513920725725473,24.14251871791602,252.34410227352618,1.6385721042815462,1.0433477745850641,0.7363333052102246,0.5918651972127382,1.2339179057664977,0.849051035920739,8.219462151024443
5.943698275833701,3.184621226432847,4.84974348414351,159.96059050978812,1.2012058985155125,1.1226293746934624,0.3353207763149538,0.8848700316554922,0.4610041236108674,0.5629228845499004,6.470205606114147
5.846566958524823,2.0354835233372595,18.00479450524955,70.01127411786406,0.7704822879363395,3.4240389141980607,0.5375543627786413,1.042837341032245,0.8577986558419931,0.46587027307989165,7.632110281131443
23.146733014583376,2.923019054610046,11.440777697167935,54.94335203442331,1.032730717813039,2.469018826942247,0.8993289700082686,1.3812823834757884,2.7360579094559765,0.5631088698572979,7.41367259168575
10.633398865627681,3.336093078524237,13.17584924393399,373.15029725720956,1.0611504821336244,0.6474534308554913,0.04273522073166175,0.03450571289940607,0.8369706901151384,0.6043100404420799,8.456914283803528
6.860167045721381,3.2565754305238905,18.79991709450111,79.93988443330262,0.8806735197226986,1.0285008271884473,0.7395382589570716,0.7496846705837789,0.530179279425182,0.3237558761407849,6.575250374631796
1.8900616213352586,4.047486544413318,13.754990099517546,44.58850811558581,2.263833705899985,2.4557628999029077,0.8733490936619995,1.713258705603427,0.7280892553272234,0.3489195163140079,7.389227289655932
4.330778181924197,4.0229656949833625,31.228402897199338,272.0601873629468,2.1069814208872506,0.08102014192279738,0.46317324177514063,0.06930320094049491,0.7090464125014684,0.46156105380120327,7.11668422944513
2.7353847604144206,5.637406241644882,21.42243047806416,97.03785815450598,0.690500105579718,3.0224211412697795,0.6561595526110369,1.401963044153436,0.5343421315154058,0.6770692787092488,7.003055678403056
3.907470996241278,3.3166176768216724,4.554453209050827,147.25684762512805,0.7841473497780456,4.036583207695731,1.41083571541426,1.4018503974567125,0.9546812608442085,0.4829287651032379,8.166030099046838
15.327674039041156,3.0878152537757337,20.480464034521155,115.2411267050118,1.9849396309001643,3.7787986657480674,0.7975114784001076,1.2410961299158008,1.8410434416956771,0.6295728575920374,8.570711970184883
26.86516659606785,3.4009733317412167,8.343145571922559,27.478548215274934,0.8868455754356627,1.9107247185935652,0.6266665771634139,1.2001248669525,2.9753142751144317,0.8167341312975211,8.090439997209604
3.5601996008734687,5.577318684220149,30.206342772482714,69.76052788703156,0.8819153336331097,0.8931117589113755,0.7063378654389064,1.0708264893096575,0.4092415020942901,0.16991115048892858,5.908533723812826
24.370144656486808,3.6522202269783803,17.53050134250744,122.4197010372269,1.7257930787560207,2.3062680426009337,1.0441810127420248,1.0736457807792985,2.606526214477669,0.898055283286161,8.105439549107668
24.16933216949277,3.560969796170241,24.186538657179412,81.65850600077228,1.4171379630107477,2.173772600058616,0.6829008962713552,0.9899663254205916,2.8095944689023082,0.7447053274894369,7.4594904816001195
1.5940470762589047,2.811059072560508,12.816109072704307,128.65691444423877,1.8195723332583154,3.0424279329713744,0.7414116192207638,0.839870270528121,0.3075810353719661,0.4783372241991466,7.674338486784294
11.857704025586704,3.975627618976916,10.56386753595686,267.3403423243304,1.7864059822410367,2.0222420515173285,0.6260818621186605,0.7225389882826225,1.4201266539474742,1.0330639451436645,8.626390818105289
9.015719750826744,4.108768212201695,9.376831901929364,261.29927540491605,2.079185981358888,3.1320336618153504,1.1276521639928996,0.7526309775271205,1.6766941160442692,1.0268674663667745,9.990666436267949
5.127424192558726,4.358305139013552,16.700618944125523,31.608258341404298,1.665773232215632,0.7324845593422735,0.7140864570856427,1.276858278668575,0.47593532714970127,0.28802572478321953,5.64184075950604
3.3418864204663965,2.565884698833954,4.066293860562514,154.1023267173901,0.9042956992976403,3.5916707635665,1.0730527189908783,1.1397829876990953,0.6427131480027134,0.44224951895981757,7.697656643275499
22.929216649534744,4.905966184762769,5.541975871170508,61.241178563307514,0.4808469566514529,2.464542372335038,0.5325111069929045,1.1799050839157414,2.040868033396651,0.738563530952363,5.7954221043238645
22.145658713724472,4.108969836694971,7.178738539608477,66.50438909673217,1.087018224657029,3.4247702807261775,0.6362273918771254,1.2710717171349466,2.245498347477412,0.82921148310725,8.37344275859612
24.917760605749862,2.809524679127774,14.970007858421242,36.67719605314148,1.1015390984999598,1.6642599924865085,0.6209876754349873,1.257818387570098,2.5286890672509643,0.6858534363653802,7.940361061712168
6.39115086576416,3.6724845332934017,10.197013006020386,160.1301337943521,1.454372338960505,0.8355376946761901,1.21665807785977,0.9035193335862552,0.5596610137252361,0.5461649698045743,8.076349787865517
8.663023116764785,5.894705061895246,8.379407901386482,196.8405769000638,1.0230327844657428,0.26550994295274943,1.3409423835876977,1.2276360674572977,1.3150969411523776,0.9128641906958549,7.532032389314441
9.306665437202824,4.052004196553809,17.514083019580646,85.88174960367495,0.9923265260755243,2.7508911043576645,1.1622553747789466,0.9556708294238188,1.0799439143036826,0.5149904179153727,7.98074450667832
4.28066308214666,5.084350664495215,15.79520142548953,150.2931611796514,1.4431851440403918,2.1707844667650296,0.8153225815467587,1.0825062434536543,0.3585879219889567,0.48149785564821473,7.404842249526808
5.403275301008936,4.756716240455315,6.381100282620634,69.45485470737276,1.4552717681277632,2.8633289505007973,0.2679675143919002,1.5740407480000616,0.6710818152925451,0.42289546579754,6.720975008050313
10.03073915945476,4.179029487342769,9.295005700038862,93.95769348186474,0.7817725013351011,2.512531046583808,0.8290932236905244,0.7875201465710735,0.8099534280084236,0.5702327899625613,8.094562238179375
10.585924042812689,5.208730954268581,20.029900892204942,40.55876237742026,1.6707119483923778,1.714066265070548,0.28614488453779946,1.2939011636676379,0.7430806600265464,0.26823310949136536,6.471708219091545
8.29476641746085,2.7481749606505232,4.842283026627825,24.349727411568814,0.825543478845092,2.229504234294672,0.4630054794995917,1.5093087302129744,1.4195821620966993,0.49884810054627227,6.23447704110704
4.269250426134614,7.395095901057492,46.74191463998304,255.61940480191046,1.5665340110487866,1.351230615288809,0.018603927461311565,0.20392036017167253,0.48438018764136337,0.9947651855560105,10.385765295537407
1.574995873382919,3.0901488147443903,17.12788513888749,88.23005476667319,0.8994835872751216,1.927507407801081,0.2242012120796268,1.2142709653557213,0.8347689875776744,0.45860577140186154,7.291495444644531
7.227330354603006,2.6692631167416563,4.09346649712433,7.357218582972166,0.3680406209794434,4.443830853386857,0.9735221137592394,1.7679637994070667,0.9985181831216339,0.6692283063602729,6.723357920737794
4.094571486011994,4.004990130736249,10.749500702922264,271.4912019930716,0.9049850234926106,1.155561399765844,0.1308571432226811,0.2168182239638532,0.7053606737131506,0.6835827916149215,8.60827739511913
7.728788132707068,3.1711665927200747,12.975838576145316,344.41929214567585,2.3309401223913753,1.6019463474123028,0.7566656292484016,0.25318384027570773,1.0934727790390513,0.7729050816951415,9.542152966944535
