scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Light absorbing particles on snow and ice,scale Volcanic,solar_amplitude,solar_trend,scale Albedo,scale CO2,scale Irrigation
1.2246288544610795,1.0893172994135194,0.9384416901026585,2.2867600452055914,1.0134227582164985,1.0474151435098231,1.1860296153358045,0.015248773656746595,0.8880471237743459,1.0606672118203824,-1.8237495180173329
0.946281869298365,0.8544680760305026,1.135300248795983,2.2752838942871607,0.7224899741286359,0.8418703097949771,0.8867102861238831,-0.10761400900050933,1.5425167673990425,0.9089282853459888,0.030967352376112256
0.9871534758195156,1.035439946752531,1.1005391506718938,0.9923041506353932,0.16147059309390388,1.4744042437407416,1.058856921274177,0.020455710404825966,0.8064837523962882,1.1006879276304338,1.5415851362734703
1.1276496845914448,0.9008884114898033,1.1323273423780864,0.31385407093748674,1.0964351977343552,1.0607280803864172,0.7971540838290705,0.09295057072164803,0.5501959894543013,1.046579633155593,1.3582533746015126
1.2351612247867056,1.1250750375468173,0.9141723924316199,1.1125100650098236,1.5060122955011641,1.1750785079489798,1.2371299753547338,0.01270790957081136,0.9227725939065393,1.0099247356217997,0.7289387680728221
1.1164800659228298,0.9381198986980062,0.998851415350737,0.1220693479130277,0.5245653172902901,1.0186728811416477,1.5668864823212179,-0.06970688725742735,0.9443380989760096,1.029780410217411,-0.11803098552342545
0.8520856587715736,0.9098679564127918,1.1168765951628676,1.7548787102260117,1.7872420207973816,1.0045786647538486,1.4352761605417355,-0.015002457923703694,0.8827605331616976,0.8922379448861593,0.6679535017225585
1.0403885773403139,1.0058858990005142,1.0794124951970854,1.8085867130186675,1.4143069889963242,1.1795627296711246,0.7442633864902033,0.04720347481597109,1.2457815304118414,1.0191542298598475,-0.4214684196417909
0.9667794598405256,1.037699156579142,0.8965784111089522,0.5923430404483776,1.2279002523147398,0.9708466309465862,1.159076543431668,-0.05224027554934452,0.9413403242555299,1.2234915799206114,0.27140270101649794
0.9742906589367635,0.9234464753103377,0.97061354503571,0.9953410443023966,2.2784650806750903,1.2900838000345216,1.1018311140038393,-0.028789999925382004,1.0938857427944837,1.0418187713776859,-2.3452812043932014
0.9262494276393509,1.038879569390919,0.8660200587332032,0.933695070265018,0.9114887551120934,1.1726214313592553,1.3211434844394354,-0.004844003449720469,0.7118038029957143,0.9787622753111088,0.5087410417361462
1.0288725920707917,1.0552727511789495,0.9857150123245628,0.1738810844271651,1.0702584802185142,1.0014624803112053,1.1234313312424464,-0.06919930063839796,1.5277747393697796,1.0476468828367234,0.45493999762931225
0.8794115899479602,1.196267815135728,0.8874407949308055,1.700486670447369,1.6892326565658355,0.8683274747284054,0.9918468669760723,-0.017906821123397698,0.721497006890454,0.9275812426367362,0.9224600267497809
1.063143148524913,0.9379803444133799,1.0244441589759692,0.6370344161694763,0.9937310635879382,1.0646016538925847,0.9649506431137316,0.021752709870162867,0.5759403147926341,1.1104427387102342,0.1595218671817955
0.9471818811189132,0.8456357589578557,1.1766929128423043,-0.23463522819502947,0.627923075974941,0.7518332715782624,0.8178968020428534,-0.01916933941399923,0.25070003334855007,1.0797433867036754,1.4013972665256862
1.0218949176322878,1.012399279816547,1.0964043315573075,0.9651914957265012,1.4911239433582741,1.0039963211773202,0.7395068987254116,-0.06403586037166042,0.7941434637337287,0.9792219801246275,0.7150390828551001
1.0393891232212729,0.869032027261943,1.029078142737108,1.2826633957978615,0.9498176858690026,0.8804459860090975,0.9200637064079671,0.03955086880051062,1.1701269894247566,0.9107387370258141,0.9031932395762833
1.055291688929421,1.1109522889853944,1.0378610083839523,1.4487801172498767,0.6677850109717895,1.309403516502908,1.5219184958950351,0.045976707124908645,1.3951830750517165,1.052245448201251,1.0122057499171715
1.0004755955486944,0.9762687410762667,1.029547871796134,1.1933588985787007,1.6334140909920993,0.9515722951170247,1.2275402136366733,-0.05247788549379717,1.2680622814249836,1.015332944057609,0.7454716773873901
0.9573407701436022,0.9652762482311821,1.0822860133415997,0.47303007383900697,1.508590732200542,1.1993058014821991,0.8987520624792189,-0.013662414192875949,1.0907685361277795,0.9285614234347246,1.5739567199245197
1.1193303616196602,1.1327430857922818,1.0617222342217056,1.6893427115294235,0.20784640540566146,0.9480096757858539,0.8101067571113996,0.030772212686966505,0.9140295293091346,1.0473233998461444,1.8464766345364314
1.1650729022384858,0.9854604544843262,0.6720506646798594,0.9124450582845103,0.9242175273647265,0.914001009813889,1.128252960242264,-0.01243737023841096,1.6306100300331974,0.9667622340732224,-0.24811455212501526
0.8153947198726215,1.0030795938454997,1.0354166655477173,1.0284341805272343,0.8047600697226945,0.8536052386144218,0.3307388599555605,-0.04640056723155439,0.7775038543728422,0.987149306062704,1.6886323619920056
0.9955164259642777,0.9979023234962842,0.8130555825153646,1.099838131953129,0.6735047069473757,1.0728070546563173,0.9447683693253182,-0.019829597343956062,1.481885441897559,0.9685962355198556,0.8241746304329164
1.110998485636767,0.9206635083512911,0.967452398898992,1.0686407657682981,0.05944373052934937,1.2820163889815763,0.4881822961371056,0.0010237861939896842,0.9591388171944283,1.0868439116148123,2.056804022941464
1.3119094724664626,1.047967349991444,0.8558800644027313,1.2958692457663918,1.5891279241583658,0.9399442073075894,0.9767707199640422,-0.01999231279698066,1.5987482790611809,0.9745485927053192,1.634174201509246
0.8900512335516049,0.9987296701687539,0.9822152814319296,0.3006501241399063,0.10480658651665675,1.1680178069398235,1.2694674750242994,0.013409947124860322,1.2469240513649464,0.898552036071313,2.0620074083174655
1.0188487743013237,1.0679720407754587,0.8061957257673668,1.0739885455691764,1.6516993271745077,1.0997671891137584,1.303610506639742,0.06628272711020444,1.3518076421214633,1.0217425991038644,1.5085732771964013
1.0350351835408884,0.9727624567837743,0.9290816090068443,1.7151679885726707,1.972356065337015,0.8478011456274748,1.2763106302561955,-0.03153394241484153,1.2348385749978243,0.9533521122456787,-0.01093814815021632
0.8494493760938886,0.914668553677385,0.8717292052213241,0.9761184787125275,1.1483270676555848,0.7618115772496412,1.3966297054514407,-0.09301699029164012,1.1352361788650451,0.9456674959362756,0.5655689800187399
1.0076846389576106,1.015024592571698,1.0851310766367162,1.3621820197045293,0.9234395886290037,1.0339641488464382,0.9765665709623172,0.046912280350595914,0.8330976111753725,1.1515109691927312,-0.3513646560507125
1.1157066709826333,0.8945426184259379,0.9059620901133636,0.624018435223884,0.24860609911720288,0.9428712114237575,1.4053275175570359,-0.011781171308771321,1.0091019447380825,0.9907071931369362,1.341987077950364
1.0953245278982813,0.9944080013381499,1.0373291555374184,0.9009602922452208,0.9192516330822539,1.0693183255621965,0.4570590489455707,-0.03269975267389724,1.284794610008881,1.026744846063949,1.5702927137680356
1.009591079448312,0.9001205712082709,1.116755488992435,0.6962406658709871,1.8995567245860117,0.5862615089789602,0.6847650925404021,0.08120474061331451,0.8255026428439389,0.9627848661075177,0.2935880035533994
0.825849965393571,0.8783099196186508,0.8881467258516956,0.4004800719086926,1.3159789303782423,1.0738248122559424,1.07477989263817,0.028233204997270223,0.5616523906358916,0.8809584530921577,1.866206732320523
1.0966049913863034,0.9586637655592655,1.1218666008367257,1.5209776127566057,-0.008097707447935587,0.9500941421460718,0.3399980239530016,0.023802914812304676,1.126624495421839,1.0649030230328276,1.4555500174687885
0.9590475183256914,1.0543907731818924,1.0662451145702823,-0.0043857446017827595,-0.20963028346448986,0.8909836216414586,1.4802016993149947,0.033769205546908765,0.5884723872690867,1.1476471100040717,1.425603776219998
0.8143248434341759,0.9859989300687102,0.8943717739057649,0.11702786580082092,1.0924578358073458,1.1530168898737079,0.7455143416948984,0.02681224891662759,1.847200925204524,0.8268634062035718,1.273338918252892
1.0045931363877216,1.0583909693567157,1.108202745924313,1.040750185910156,0.8386175685595302,0.9871864184887683,1.0817603382221797,-0.03989818915739385,0.4059290661104329,0.9553604307361399,-0.22916922130378048
0.9845347285843074,1.0110083566171921,0.8510074955354263,1.0040339527070588,0.9953499335711872,1.0418701883127777,0.7213553351936186,0.03805112084987128,1.2475771006415632,0.8810943934554002,1.4415508942915602
1.1689574392001312,1.116974516160334,1.0912208543354351,0.6675445940579631,1.2907969487946926,1.051804673091678,0.8189800595606582,0.04308530352809181,1.2936044339920014,1.1472356217196122,0.03444548644759626
1.0266149708608052,0.9785467925890523,1.0536546696929903,2.0528599896891473,-0.6632353974170253,1.1388572646670487,0.8818427115300349,-0.015150246264160727,0.3648023291375182,1.085865945853029,-0.1664771202392984
0.964248832128028,0.9776959603499293,0.9172925048849495,2.4701061247909233,0.5428044454169618,0.7977044153627268,1.1625079760142616,0.015644203811061352,1.5458550638205528,1.1221362845065077,1.474754722978081
1.0022813447354806,0.9103945532654231,0.961537777613047,0.16240739248104263,2.110492231505233,0.9131264930362382,0.9717810122055607,0.08494142704459451,1.3946410673376997,1.0475784848552023,1.6218705426942714
1.1013477716720879,1.0916934635547892,0.9482131675430313,0.03230166130391188,1.517747883448812,1.0665014681385765,1.2083319558603354,0.02526758619870484,1.7204152985106973,1.0562666370120555,0.008866254825295461
0.9200224226251565,0.9044836604653028,0.9521543960667619,0.887578258835147,1.0823830487734454,1.1900080819862278,1.1212387193200157,0.08189581096888321,1.353416777153468,1.0965551851811175,0.016041174014492787
1.1833982311494737,0.9848848338489413,0.8844314028863831,0.8495123780038426,2.180495001186382,1.1959481541625183,0.9575486078449144,0.08380272004841682,1.0841739486070698,1.0257824271049232,0.1888700099022131
1.0998318958102216,1.1098094657972815,1.0130798400201961,0.6119210283888099,1.3455842246728862,1.1210988051294786,1.6479138296868427,0.020911421454204104,1.3667675046994199,0.9464222089805528,1.0538548506735328
0.8312945986083301,1.0811738056951914,0.8835699879565309,0.028814717745598406,0.042496415789074815,0.9345011761510429,1.186681820891067,-0.0022211648268108952,0.8714122648274117,1.0453358546229572,-0.1625290124608833
0.9355576682363762,0.9155470685493354,0.9714217335596549,1.0363209974913277,0.4424077149865827,1.0942575592690442,0.5923128496084931,0.0076037238486037495,1.1101114802060912,0.9659909642106704,1.4341687099347273
1.0436253298565004,1.0267853983190904,0.8094254869238844,0.9680720384818439,1.1320727271170936,1.0283373283514012,0.5853985329238421,-0.05181693449243452,0.9211546448629496,0.9597810426225124,-0.8140754239143105
1.0458565699506672,1.0063237449525222,0.6870178779730476,0.8821329053980619,2.0420848753044645,1.0396862340738189,0.45972413067017415,-0.036362727252101656,0.5579328714990164,1.0495658751213752,1.1452177301211581
1.1645362982971887,0.8710528381383718,0.9100854861500522,1.1451685793704722,0.2821024489734617,1.0027623290157355,1.4228218264805645,0.061834445538868854,1.120466753672856,1.1173617695432567,0.7728245518938492
0.9163229994483519,1.0484951573848522,1.0670395719832504,0.6634307214912128,1.6592708317152929,1.1334464480156448,0.9078051161092391,-0.020332370675958056,1.7791824135243384,1.0464365624012064,0.04706389190367949
0.9878854401651708,0.8891243587057325,0.7295473528768996,1.3449892617751638,0.37415942444465833,0.7918125199919872,1.142605322914854,-0.008061774830647739,0.7113900185384503,1.0703275391824676,1.6469431404706691
0.9605785717253585,0.8799208101600104,0.9887196242924878,0.9046097882370355,0.6812681013403665,0.9496136737153988,1.4368735265962465,-0.05457706886736424,1.7769409375382121,0.9399377062626119,1.8693045459371098
1.0547617089840642,0.9181174593612726,0.8210443542442597,0.5556116971385792,1.8431339676069665,0.660905481795565,1.0242277821490842,0.022948637872803657,0.765386296160468,1.0071565686224466,1.537472508003948
1.0669384433591649,0.913630278071361,0.9382604365254233,1.0956345522353432,0.9324574963659765,0.980371990490207,1.0063197041997192,0.0586240787893586,0.8574687545329713,1.03750381218813,-0.5866769767865543
1.1777928156596158,0.8584227997805318,1.198342206128982,1.8052854428919443,1.4172474167108056,1.2343355611856874,1.2213789218588897,-0.004215674586676155,0.34807760241325836,0.9686474967160821,-1.4834819455195785
0.8928788903480643,1.0084976488810726,0.8713132840572515,0.8197078854779996,1.3865053595816783,0.8492275035697368,1.5387747065870343,0.03324171725620073,0.8437131396134109,1.0246186402262993,1.696127111463648
1.0720463990054345,1.0021205731613088,0.8687915473865571,1.2783894173081507,1.7896509451399873,0.7995761563637589,0.788639136067625,-0.0333231812503636,1.2356092006736523,1.0053295551479737,-0.07462398282173516
1.034796091313781,1.0102590009096473,1.2346386813094985,0.5088104063326542,-0.20084139632825249,0.7607518008040028,1.6520968303833983,-0.022010022765381332,1.435075599175275,1.1348491410038652,-0.09870211352721064
0.9465432659901641,1.0009354393819934,0.8057078826340045,1.12901046094276,1.4527217984189305,0.8736130141111551,0.488006910925612,0.07728085839085264,0.9609717943115114,1.0242231980161633,0.9405769591469494
0.9424426570853077,0.9714314624504604,1.094840860221414,0.575243725950841,0.5796932625680467,0.8870955697794877,0.763279597213175,-0.002766278557402857,1.2655438582416896,0.9912230821608036,2.1128540987005158
1.0247586538231417,0.9221157895915809,0.8408852361310384,0.10932217469531802,-0.32314952424119303,1.1279523878444235,1.5160384983410498,-0.027380073235028113,0.5863429036369305,1.0589475603592446,0.9896270800541369
1.3334714352230286,1.0681022854024136,1.097707390015431,1.6201395790112283,1.9792977443654225,1.132005494647302,0.4620455754543842,0.017486960880217284,0.9447707892779698,0.9601567786261559,1.5754876958012891
0.8831963846097703,0.9724768237091137,0.8569933881857879,1.3172643438538563,2.0915254387133437,1.0379648925314091,0.9753002905456256,-0.019483052508746268,0.8731562159820564,1.0624369281558432,0.7317011609583551
